stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station
de:09375:29:0:3,,Abzw. Niedergebraching Bstg 3,48.9627546,12.0592089,,
de:09375:290:0:1,,Luckenpaint,48.8960404,12.1357274,,
de:09375:290:0:2,,Luckenpaint,48.8949005,12.1365718,,
de:09375:294:0:1,,Mangolding Bahnhof,48.948987,12.222325,,
de:09375:294:0:2,,Mangolding Bahnhof,48.9486508,12.2218938,,
de:09375:295:0:1,,Mangolding Gh. Schropp,48.9487747,12.2192528,,
de:09375:295:0:2,,Mangolding Gh. Schropp,48.9485918,12.2194414,,
de:09375:296:0:1,,Mannsdorf,48.8098186,12.1427343,,
de:09375:296:0:2,,Mannsdorf,48.8097654,12.1425995,,
de:09375:297:0:1,,Mariaort,49.0180579,12.0253155,,
de:09375:297:0:2,,Mariaort,49.0179577,12.0255939,,
de:09375:297:0:3,,Mariaort,49.0177692,12.0297352,,
de:09375:298:0:1,,Marienthal,49.2223846,12.1756036,,
de:09375:298:0:2,,Marienthal,49.222232,12.1757384,,
de:09375:299:0:1,,Bubach,49.1449367,12.0245699,,
de:09375:299:0:2,,Bubach,49.1449895,12.0246148,,
de:09375:3:0:1,,Abzw. Aichkirchen,49.0163022,11.7233019,,
de:09375:3:0:2,,Abzw. Aichkirchen,49.0163376,11.7229515,,
de:09375:30:0:1,,Zeitlarn Abzw. Ödenthal,49.0688977,12.1006751,,
de:09375:30:0:2,,Zeitlarn Abzw. Ödenthal,49.0688271,12.1008548,,
de:09375:300:0:1,,Mauth,49.147481,12.2398152,,
de:09375:300:0:2,,Mauth,49.147769,12.2399679,,
de:09375:301:0:1,,Mintraching Altersheim,48.9517597,12.2412076,,
de:09375:301:0:2,,Mintraching Altersheim,48.9516477,12.2406776,,
de:09375:302:0:1,,Mintraching Marktstraße,48.9548449,12.2405428,,
de:09375:302:0:2,,Mintraching Marktstraße,48.9547505,12.240462,,
de:09375:303,,Abzw. Rieb,49.0605045,11.7476103,,
de:09375:303:0:1,,Abzw. Rieb,49.0605457,11.7476282,,
de:09375:304:0:1,,Traidenloh,49.1517292,12.025019,,
de:09375:305:0:1,,Moosham Gh. Wild,48.9272721,12.2680043,,
de:09375:305:0:2,,Moosham Gh. Wild,48.9272603,12.2674114,,
de:09375:306:0:1,,Moosham Ost,48.9237071,12.2753076,,
de:09375:306:0:2,,Moosham Ost,48.9238311,12.2744632,,
de:09375:307:0:1,,Münchsried,49.1404881,12.1414497,,
de:09375:307:0:2,,Münchsried,49.1404352,12.1416563,,
de:09375:308:0:1,,Mötzing Gh. Gerl,48.8945639,12.3745804,,
de:09375:308:0:2,,Mötzing Gh. Gerl,48.8946525,12.3745804,,
de:09375:309:0:1,,Neuallkofen,48.9722375,12.2677348,,
de:09375:309:0:2,,Neuallkofen,48.9721844,12.2676719,,
de:09375:31:0:1,,Abzw. Pentling,48.9802565,12.0664134,,
de:09375:310:0:1,,Neudeuerling,49.033002,11.8948891,,
de:09375:310:0:2,,Neudeuerling,49.0331021,11.8947992,,
de:09375:311:0:1,,Neueglofsheim,48.9021288,12.1755228,,
de:09375:311:0:2,,Neueglofsheim,48.9018749,12.1755677,,
de:09375:312:0:1,,Neuhof bei Wischenhofen,49.1209026,11.8935416,,
de:09375:312:0:2,,Neuhof bei Wischenhofen,49.1208262,11.8934248,,
de:09375:314:0:1,,Neumühle,49.0425068,12.2557693,,
de:09375:314:0:2,,Neumühle,49.0424303,12.2558771,,
de:09375:315:0:1,,Neutraubling Am Braunfeld,48.9824025,12.203119,,
de:09375:315:0:2,,Neutraubling Am Braunfeld,48.9825086,12.2029304,,
de:09375:316:0:1,,Neutraubling Aussiger Straße,48.9876198,12.1968667,,
de:09375:316:0:2,,Neutraubling Aussiger Straße,48.9877789,12.1961391,,
de:09375:317:0:1,,Hirschhof,49.1515882,12.0067742,,
de:09375:317:0:2,,Hirschhof,49.1516058,12.006918,,
de:09375:318:0:1,,Neutraubling Borsigstraße,48.9852146,12.196175,,
de:09375:318:0:2,,Neutraubling Borsigstraße,48.9852618,12.1958247,,
de:09375:32:0:1,,Inkofen Abzw. Pinkofen,48.8374917,12.2222801,,
de:09375:32:0:2,,Inkofen Abzw. Pinkofen,48.8373794,12.2224148,,
de:09375:320:0:1,,Neutraubling Friedhof,48.9868652,12.2089221,,
de:09375:320:0:2,,Neutraubling Friedhof,48.987048,12.2088682,,
de:09375:323:0:1,,Neutraubling Gärtnersiedlung,48.9955891,12.1950971,,
de:09375:323:0:2,,Neutraubling Gärtnersiedlung,48.9954948,12.1948455,,
de:09375:326:0:1,,Niedergebraching Köhlerweg,48.9583959,12.0686951,,
de:09375:326:0:2,,Niedergebraching Köhlerweg,48.9584785,12.0685693,,
de:09375:33:0:1,,Zeitlarn Abzw. Regendorf,49.0922217,12.1187582,,
de:09375:33:0:2,,Zeitlarn Abzw. Regendorf,49.0922452,12.118902,,
de:09375:330:0:1,,Niedertraubling Kolw. Zwerger,48.9611798,12.1782447,,
de:09375:330:0:2,,Niedertraubling Kolw. Zwerger,48.9607788,12.1789543,,
de:09375:33051:0:1,,Zinzendorf Gh. Lutz,48.9829508,12.4743384,,
de:09375:33051:0:2,,Zinzendorf Gh. Lutz,48.9828505,12.4743204,,
de:09375:332:0:1,,Nittendorf Am Bernstein,49.0262226,11.9541509,,
de:09375:332:0:2,,Nittendorf Am Bernstein,49.0262462,11.9542318,,
de:09375:333:0:1,,Nittendorf Talstraße,49.0279543,11.9598732,,
de:09375:333:0:2,,Nittendorf Talstraße,49.0279131,11.9591905,,
de:09375:334:0:1,,Nittendorf Glockensiedlung,49.0299628,11.966377,,
de:09375:334:0:2,,Nittendorf Glockensiedlung,49.0299805,11.9661973,,
de:09375:335:0:1,,Oberachdorf,48.997039,12.3889355,,
de:09375:335:0:2,,Oberachdorf,48.9969388,12.3889445,,
de:09375:336:0:1,,Oberdeggenbach Ort,48.8242751,12.1848383,,
de:09375:336:0:2,,Oberdeggenbach Ort,48.8243402,12.1848652,,
de:09375:337:0:1,,Abzw. Oberdeggenbach,48.8261558,12.1769601,,
de:09375:337:0:2,,Abzw. Oberdeggenbach,48.8262741,12.1766726,,
de:09375:338:0:1,,Obereinbuch,49.0100627,11.9458415,,
de:09375:338:0:2,,Obereinbuch,49.0103396,11.9457337,,
de:09375:339:0:1,,Oberhinkofen,48.9569625,12.1280648,,
de:09375:339:0:2,,Oberhinkofen,48.9565909,12.1291787,,
de:09375:339:0:3,,Oberhinkofen,48.9537536,12.1309214,,
de:09375:34:0:1,,Abzw. Reichenstetten,48.9658922,11.9573759,,
de:09375:34:0:2,,Abzw. Reichenstetten,48.9659099,11.9576364,,
de:09375:341:0:1,,Oberlichtenwald,49.0564075,12.263387,,
de:09375:341:0:2,,Oberlichtenwald,49.0591271,12.2656867,,
de:09375:345:0:1,,Oberpfraundorf,49.1452128,11.8524347,,
de:09375:345:0:2,,Oberpfraundorf,49.1450483,11.8523718,,
de:09375:347:0:1,,Obersanding,48.888002,12.1630003,,
de:09375:347:0:2,,Obersanding,48.8881555,12.163126,,
de:09375:348:0:1,,Obertr. Realsch./Kreuzung B15,48.9703328,12.1743999,,
de:09375:348:0:2,,Obertr. Realsch./Kreuzung B15,48.9696311,12.173798,,
de:09375:349:0:1,,Obertraubling Abzw. Bahnhof,48.9654204,12.1716241,,
de:09375:349:0:2,,Obertraubling Abzw. Bahnhof,48.9654735,12.1713097,,
de:09375:35:0:1,,Abzw. Rosenhof,48.9899659,12.2434174,,
de:09375:35:0:2,,Abzw. Rosenhof,48.9892762,12.2449715,,
de:09375:350:0:1,,Obertraubling Edekastr.,48.9709402,12.1605568,,
de:09375:350:0:2,,Obertraubling Edekastr.,48.9709638,12.1603412,,
de:09375:351:0:1,,Obertr. Ernst-Frenzel-Straße,48.9739888,12.1568378,,
de:09375:351:0:2,,Obertr. Ernst-Frenzel-Straße,48.9740655,12.1565054,,
de:09375:352:0:1,,Obertraubling Sparkasse,48.9683809,12.1636291,,
de:09375:352:0:2,,Obertraubling Sparkasse,48.9683573,12.1635123,,
de:09375:353:0:1,,Obertr.Abzw.Niedertr.Ri.Neutr.,48.9639519,12.1694052,,
de:09375:354:0:1,,Oppersdorf Nord,49.0593155,12.0637184,,
de:09375:354:0:2,,Oppersdorf Nord,49.0594038,12.0637634,,
de:09375:355:0:1,,Oppersdorf Ortsmitte,49.0536583,12.0702761,,
de:09375:355:0:2,,Oppersdorf Ortsmitte,49.0536936,12.0703839,,
de:09375:356:0:1,,Orhalm,49.1010624,12.3121206,,
de:09375:356:0:2,,Orhalm,49.1009741,12.3122553,,
de:09375:357:0:1,,Papiermühle,49.0700924,11.8726648,,
de:09375:36:0:1,,Abzw. Sandheim,49.0994096,12.1236271,,
de:09375:36:0:2,,Abzw. Sandheim,49.0992979,12.123681,,
de:09375:361:0:1,,Pellndorf,49.0554538,11.7174988,,
de:09375:361:0:2,,Pellndorf,49.0556069,11.7175796,,
de:09375:363:0:1,,Pettenhof,49.0762303,11.9036926,,
de:09375:363:0:2,,Pettenhof,49.0760832,11.9037644,,
de:09375:365:0:1,,Petzkofen,48.877865,12.2881086,,
de:09375:365:0:2,,Petzkofen,48.8778,12.2883601,,
de:09375:366:0:1,,Petzkofen Wendeplatz,48.880429,12.2908575,,
de:09375:366:0:2,,Petzkofen Wendeplatz,48.8804467,12.2911629,,
de:09375:368:0:1,,Pfaffenfang,49.107214,12.3185885,,
de:09375:368:0:2,,Pfaffenfang,49.1072258,12.3187591,,
de:09375:369:0:1,,Pfaffenfang Kreuz,49.1027386,12.3179237,,
de:09375:369:0:2,,Pfaffenfang Kreuz,49.1026151,12.3179057,,
de:09375:370:0:1,,Pfakofen Kapelle,48.8587197,12.23297,,
de:09375:370:0:2,,Pfakofen Kapelle,48.8587847,12.2325029,,
de:09375:371:0:1,,Pfakofen Kirche,48.8569702,12.2249032,,
de:09375:371:0:2,,Pfakofen Kirche,48.8571003,12.2247684,,
de:09375:372:0:1,,Pfakofen Post,48.8581109,12.2274723,,
de:09375:372:0:2,,Pfakofen Post,48.858241,12.2274184,,
de:09375:374:0:1,,Pfatter Am Fuchsbühl,48.9544969,12.4032996,,
de:09375:374:0:2,,Pfatter Am Fuchsbühl,48.9544261,12.4031559,,
de:09375:375:0:1,,Pfatter Rathaus,48.965556,12.384408,,
de:09375:375:0:2,,Pfatter Rathaus,48.9652729,12.3840217,,
de:09375:376:0:1,,Pfatter Waldweg,48.9625718,12.3783444,,
de:09375:376:0:2,,Pfatter Waldweg,48.962442,12.3782635,,
de:09375:377:0:1,,Pfatter West,48.9601772,12.3716699,,
de:09375:377:0:2,,Pfatter West,48.9598999,12.3715801,,
de:09375:378:0:1,,Pfälzerhof,49.0613757,11.7044103,,
de:09375:378:0:2,,Pfälzerhof,49.0614934,11.7046439,,
de:09375:379:0:1,,Piesenkofen Einthaler Weg,48.9643057,12.1508999,,
de:09375:379:0:2,,Piesenkofen Einthaler Weg,48.9641819,12.1506484,,
de:09375:38:0:1,,Abzw. Thonlohe,49.0520334,11.7257543,,
de:09375:38:0:2,,Abzw. Thonlohe,49.0521865,11.7257812,,
de:09375:380:0:1,,Piesenkofen Erlenring,48.9635036,12.1455101,,
de:09375:380:0:2,,Piesenkofen Erlenring,48.9633857,12.1457526,,
de:09375:381:0:1,,Pillmannsberg,49.0989685,12.2291163,,
de:09375:381:0:2,,Pillmannsberg,49.0985156,12.2289635,,
de:09375:382:0:1,,Pinkofen,48.8258365,12.2182377,,
de:09375:382:0:2,,Pinkofen,48.8257892,12.2181748,,
de:09375:383:0:1,,Pittmannsdorf,49.0368418,11.8783062,,
de:09375:383:0:2,,Pittmannsdorf,49.0369007,11.8775785,,
de:09375:384:0:1,,Plitting,49.1493907,12.2593805,,
de:09375:384:0:2,,Plitting,49.1493026,12.2596769,,
de:09375:385:0:1,,Poign,48.927821,12.0993546,,
de:09375:385:0:2,,Poign,48.9278387,12.0991929,,
de:09375:386:0:1,,Pollenried Tankstelle,49.0303692,11.943425,,
de:09375:386:0:2,,Pollenried Tankstelle,49.0300983,11.9442425,,
de:09375:387:0:1,,Pollenried Kapelle,49.0328665,11.9387269,,
de:09375:387:0:2,,Pollenried Kapelle,49.0325543,11.9395264,,
de:09375:388:0:1,,Polzhausen,49.0481712,11.9315583,,
de:09375:388:0:2,,Polzhausen,49.047759,11.9314595,,
de:09375:39:0:1,,Abzw. Thumhausen,49.0111174,11.933867,,
de:09375:39:0:2,,Abzw. Thumhausen,49.0113707,11.9336963,,
de:09375:391:0:1,,Pöllhof,49.0766304,12.376934,,
de:09375:391:0:2,,Pöllhof,49.0765598,12.3768442,,
de:09375:393:0:1,,Rechberg,49.137673,11.8666999,,
de:09375:393:0:2,,Rechberg,49.1375613,11.8666191,,
de:09375:394:0:1,,Regendorf Am Riesen,49.0971981,12.103945,,
de:09375:395:0:1,,Regendorf Regensburger Str.,49.083956,12.1058315,,
de:09375:395:0:2,,Regendorf Regensburger Str.,49.0839972,12.1059842,,
de:09375:396:1:6,,Regenstauf Schulzentrum Bstg 6,49.1184333,12.1334816,0,de:09375:396_Parent
de:09375:396:1:7,,Regenstauf Schulzentrum Bstg 7,49.1183275,12.1334367,0,de:09375:396_Parent
de:09375:396:1:8,,Regenstauf Schulzentrum Bstg 8,49.1182452,12.1334367,0,de:09375:396_Parent
de:09375:396:2:0,,Regenstauf Schulzentrum Bstg CB,49.1194975,12.1365808,0,de:09375:396_Parent
de:09375:396:2:1,,Regenstauf Schulzentrum Bstg 1,49.1190565,12.1381439,0,de:09375:396_Parent
de:09375:396:2:2,,Regenstauf Schulzentrum Bstg 2,49.1191741,12.1377127,0,de:09375:396_Parent
de:09375:396:2:3,,Regenstauf Schulzentrum Bstg 3,49.1192799,12.1373444,0,de:09375:396_Parent
de:09375:396:2:4,,Regenstauf Schulzentrum Bstg 4,49.119374,12.13703,0,de:09375:396_Parent
de:09375:396_Parent,,Regenstauf Schulzentrum,49.1194034,12.1345416,1,
de:09375:397:0:1,,Regenstauf Regenbrücke,49.129074,12.1284421,,
de:09375:397:0:2,,Regenstauf Regenbrücke,49.1293738,12.1283612,,
de:09375:398:0:1,,Regenstauf Post,49.1220549,12.1273282,,
de:09375:398:0:2,,Regenstauf Post,49.1214141,12.1272653,,
de:09375:399:0:1,,Regenstauf Valentinsbad,49.1315545,12.1405873,,
de:09375:399:0:2,,Regenstauf Valentinsbad,49.131625,12.1409825,,
de:09375:400:0:1,,Regenstauf Bayernstr.,49.1139471,12.1249925,,
de:09375:400:0:2,,Regenstauf Bayernstr.,49.1164284,12.1256663,,
de:09375:401:0:1,,Regenstauf Benzstr.,49.1129357,12.1257022,,
de:09375:401:0:2,,Regenstauf Benzstr.,49.1128945,12.1256483,,
de:09375:402:0:1,,Regenstauf Gutenbergstr.,49.1108835,12.1211657,,
de:09375:402:0:2,,Regenstauf Gutenbergstr.,49.1108482,12.1212286,,
de:09375:403:0:1,,Regenstauf Lohstraße,49.1278689,12.1312897,,
de:09375:403:0:2,,Regenstauf Lohstraße,49.1276044,12.1307507,,
de:09375:404:0:1,,Abzw. Ritzhof,49.1155582,11.8341809,,
de:09375:404:0:2,,Abzw. Ritzhof,49.1160638,11.8348097,,
de:09375:405,,Abzw. Stadla,49.0246086,11.7723678,,
de:09375:405:0:1,,Abzw. Stadla,49.0245733,11.7724217,,
de:09375:406:0:1,,Regenstauf Straßäcker,49.1327007,12.1249566,,
de:09375:407,,Reinhardshofen,49.0775837,11.9819718,,
de:09375:408:0:1,,Riegling Kleinprüfening,49.0016124,12.0265911,,
de:09375:408:0:2,,Riegling Kleinprüfening,49.0017244,12.0267977,,
de:09375:409:0:1,,Riekofen Brücke,48.9156437,12.3488168,,
de:09375:409:0:2,,Riekofen Brücke,48.9155374,12.3487898,,
de:09375:41:0:1,,Abzw. Riegling/Kleinprüfening,49.0034157,12.0305167,,
de:09375:41:0:2,,Abzw. Riegling/Kleinprüfening,49.0027616,12.0303011,,
de:09375:410:0:1,,Riekofen Gh. Wiesbeck,48.9152245,12.3413787,,
de:09375:410:0:2,,Riekofen Gh. Wiesbeck,48.9149825,12.340669,,
de:09375:411:0:1,,Rogging Abzw. Zaitzkofen,48.8489492,12.2169351,,
de:09375:411:0:2,,Rogging Abzw. Zaitzkofen,48.8493512,12.2167914,,
de:09375:412:0:1,,Rogging Kreuzung,48.8512014,12.2179053,,
de:09375:412:0:2,,Rogging Kreuzung,48.8515442,12.2183904,,
de:09375:413:0:1,,Rohrbach,49.1847973,11.9354211,,
de:09375:413:0:2,,Rohrbach,49.1849029,11.9352773,,
de:09375:414:0:1,,Roith B 8,48.9813354,12.270861,,
de:09375:414:0:2,,Roith B 8,48.9811467,12.270843,,
de:09375:415:0:1,,Roith bei Mintraching,48.9800855,12.2707891,,
de:09375:415:0:2,,Roith bei Mintraching,48.9800914,12.2705555,,
de:09375:416:0:1,,Roidhof,49.0761244,12.2838506,,
de:09375:416:0:2,,Roidhof,49.0754359,12.2825031,,
de:09375:417:0:1,,Rosenhof,48.9840532,12.2363387,,
de:09375:417:0:2,,Rosenhof,48.9840768,12.2364465,,
de:09375:418:0:1,,Sillen,49.10889,11.9666465,,
de:09375:418:0:2,,Sillen,49.1088547,11.9665117,,
de:09375:419:0:1,,Samberg,49.1281041,12.2885039,,
de:09375:419:0:2,,Samberg,49.1282157,12.2885308,,
de:09375:42:0:1,,Abzw. Vorderappendorf,49.1315663,12.2455464,,
de:09375:42:0:2,,Abzw. Vorderappendorf,49.1316074,12.2455644,,
de:09375:420:0:1,,Sarching Baggersee,49.0055136,12.2481516,,
de:09375:420:0:2,,Sarching Baggersee,49.0055372,12.2492026,,
de:09375:421:0:1,,Sarching Obere Dorfstr.,49.0125138,12.2267267,,
de:09375:421:0:2,,Sarching Obere Dorfstr.,49.0124077,12.2269333,,
de:09375:422:0:1,,Sarching Rosenhofer Str.,49.0152594,12.2327993,,
de:09375:422:0:2,,Sarching Rosenhofer Str.,49.0151475,12.232988,,
de:09375:423:0:1,,Saxberg,48.9681686,11.9632868,,
de:09375:423:0:2,,Saxberg,48.9680801,11.9633676,,
de:09375:424:0:1,,Schaggenhofen,49.0661492,11.9202755,,
de:09375:424:0:2,,Schaggenhofen,49.0660962,11.9201677,,
de:09375:425:0:1,,Scharmassing,48.9682629,12.1211118,,
de:09375:425:0:2,,Scharmassing,48.9679091,12.1209232,,
de:09375:426:0:1,,Scheuer,48.9421549,12.2179502,,
de:09375:427:0:1,,Schierling Mannsdorfer Str.,48.8271435,12.1415395,,
de:09375:427:0:2,,Schierling Mannsdorfer Str.,48.8272381,12.1417281,,
de:09375:428:0:1,,Schierling Abzw. Bahnhof,48.8328146,12.1395542,,
de:09375:428:0:2,,Schierling Abzw. Bahnhof,48.8327791,12.1397069,,
de:09375:429:0:1,,Schierling BayWa,48.831833,12.1446117,0,de:09375:429_Parent
de:09375:429:0:2,,Schierling BayWa,48.8319098,12.144468,0,de:09375:429_Parent
de:09375:429:0:3,,Schierling BayWa Bstg 3,48.8311884,12.1435248,0,de:09375:429_Parent
de:09375:429:0:4,,Schierling BayWa Bstg 4,48.8311175,12.1436146,0,de:09375:429_Parent
de:09375:429_Parent,,Schierling BayWa,48.8318566,12.1445129,1,
de:09375:43:0:1,,Adlmannstein,49.0956334,12.2667287,,
de:09375:43:0:2,,Adlmannstein,49.095404,12.2667018,,
de:09375:430:0:1,,Schierling Buchhausener Str.,48.828409,12.146588,,
de:09375:430:0:2,,Schierling Buchhausener Str.,48.8283499,12.1463814,,
de:09375:432:0:1,,Schierling Leierndorfer Str.,48.8386683,12.1294212,,
de:09375:432:0:2,,Schierling Leierndorfer Str.,48.8387689,12.1294661,,
de:09375:433:0:1,,Schierling Rathaus,48.8376455,12.1378205,,
de:09375:433:0:2,,Schierling Rathaus,48.837403,12.1379193,,
de:09375:434:0:1,,Schierling Stifterstraße,48.8300708,12.1398686,,
de:09375:434:0:2,,Schierling Stifterstraße,48.8300649,12.1400483,,
de:09375:435:0:1,,Schneckenbach,48.9683514,11.9485365,,
de:09375:435:0:2,,Schneckenbach,48.9683986,11.9486443,,
de:09375:436:0:1,,Schwaighausen,49.0955511,12.0323223,,
de:09375:436:0:2,,Schwaighausen,49.0955922,12.0325559,,
de:09375:437:0:1,,Schwarzhöfe Bstg 1,49.1175808,11.9669429,,
de:09375:437:0:2,,Schwarzhöfe Bstg 2,49.1175984,11.9671226,,
de:09375:438:0:1,,Schönach Pfarrhaus,48.9128513,12.4226313,,
de:09375:438:0:2,,Schönach Pfarrhaus,48.9129929,12.4225146,,
de:09375:439:0:1,,Schönach Schloss,48.910407,12.4241675,,
de:09375:439:0:2,,Schönach Schloss,48.9104011,12.423898,,
de:09375:44:0:1,,Allersdorf,48.8008315,12.1278402,,
de:09375:44:0:2,,Allersdorf,48.8007723,12.1279929,,
de:09375:441:0:1,,Seedorf,48.9409926,12.0846851,,
de:09375:441:0:2,,Seedorf,48.9409926,12.0849007,,
de:09375:442:0:1,,Seibersdorf,49.1264816,12.2235467,,
de:09375:442:0:2,,Seibersdorf,49.1264052,12.2236006,,
de:09375:443:0:1,,Sengkofen Kirche,48.9245866,12.2873361,,
de:09375:443:0:2,,Sengkofen Kirche,48.9247401,12.2880368,,
de:09375:445:0:1,,Sinzing Abzw. Waldstraße,48.9903314,12.0316845,,
de:09375:445:0:2,,Sinzing Abzw. Waldstraße,48.9902076,12.0318911,,
de:09375:446:2:3,,Sinzing Bahnhof,48.9913511,12.0377751,,
de:09375:448:0:1,,Sinzing Laaberbrücke,48.9905259,12.026654,,
de:09375:448:0:2,,Sinzing Laaberbrücke,48.9906143,12.0269145,,
de:09375:449:0:1,,Sinzing Schule,48.9882918,12.0328433,,
de:09375:45:0:1,,Alling Abzw. Kurhaus,48.9800737,11.9771837,,
de:09375:45:0:2,,Alling Abzw. Kurhaus,48.980115,11.9771388,,
de:09375:450:0:1,,Sinzing Vogelsang,48.9967443,12.0315677,,
de:09375:450:0:2,,Sinzing Vogelsang,48.9967207,12.0317384,,
de:09375:453:0:1,,Stadel,49.1469639,12.1554454,,
de:09375:453:0:2,,Stadel,49.1465938,12.15567,,
de:09375:454:0:1,,Stadlhof,49.1166459,12.2672408,,
de:09375:454:0:2,,Stadlhof,49.1165636,12.2671419,,
de:09375:455:0:1,,Abzw. Stanglhof,49.1451423,12.281497,,
de:09375:455:0:2,,Abzw. Stanglhof,49.1451306,12.281524,,
de:09375:456:0:1,,Steinerbrückl,49.0276422,11.915191,,
de:09375:456:0:2,,Steinerbrückl,49.0277128,11.9149844,,
de:09375:459:0:1,,Steinsberg Ortsmitte,49.119521,12.0509983,,
de:09375:459:0:2,,Steinsberg Ortsmitte,49.119521,12.051133,,
de:09375:46:0:1,,Alling Laaberbrücke,48.9841181,11.9864454,,
de:09375:46:0:2,,Alling Laaberbrücke,48.9842478,11.9863735,,
de:09375:460:0:1,,Steinsberg Gh. Rinner,49.1229779,12.0482225,,
de:09375:460:0:2,,Steinsberg Gh. Rinner,49.1232013,12.0482225,,
de:09375:461:0:1,,Steinsberg Sportplatz,49.1191682,12.056505,,
de:09375:461:0:2,,Steinsberg Sportplatz,49.1192505,12.056505,,
de:09375:462:0:1,,Stetten Wolfsegger Str.,49.101627,11.9663411,,
de:09375:462:0:2,,Stetten Wolfsegger Str.,49.1015917,11.9664758,,
de:09375:462:0:3,,Stetten Wolfsegger Str.,49.1007095,11.965856,,
de:09375:463:0:1,,Stettwies,49.0741825,12.0837778,,
de:09375:463:0:2,,Stettwies,49.0740471,12.0839395,,
de:09375:464:0:1,,Stockhof Bstg 1,49.1051557,12.2614466,,
de:09375:464:0:2,,Stockhof Bstg 2,49.1053145,12.2621114,,
de:09375:464:0:3,,Stockhof Bstg 3,49.1058673,12.2617071,,
de:09375:466:0:1,,Sulzbach Tulpenweg,49.0311231,12.2416208,,
de:09375:466:0:2,,Sulzbach Tulpenweg,49.031023,12.2416927,,
de:09375:467:0:1,,Sünching Abzw. Bahnhof,48.8833354,12.3570903,,
de:09375:467:0:2,,Sünching Abzw. Bahnhof,48.8833886,12.3569286,,
de:09375:468:0:1,,Sünching Abzw. Geiselhöring,48.8784912,12.35347,,
de:09375:468:0:2,,Sünching Abzw. Geiselhöring,48.8787689,12.3535778,,
de:09375:469:0:1,,Sünching Pflegeheim,48.8735284,12.3478286,,
de:09375:469:0:2,,Sünching Pflegeheim,48.8735343,12.34764,,
de:09375:471:0:1,,Taimering Gh. Dirlmeier,48.9170782,12.3122643,,
de:09375:471:0:2,,Taimering Gh. Dirlmeier,48.9170487,12.3122464,,
de:09375:473:0:1,,Thalmassing Kindergarten,48.9115524,12.161509,,
de:09375:473:0:2,,Thalmassing Kindergarten,48.9114993,12.161006,,
de:09375:474:0:1,,Thalmassing Kirche,48.9126623,12.1581044,,
de:09375:474:0:2,,Thalmassing Kirche,48.9128335,12.1585626,,
de:09375:475:0:1,,Thalmassing Raiffeisenbank,48.9117709,12.1550951,,
de:09375:475:0:2,,Thalmassing Raiffeisenbank,48.911948,12.155122,,
de:09375:477,,Aichkirchen,49.0085071,11.7571055,,
de:09375:477:0:2,,Aichkirchen,49.0085071,11.7572402,,
de:09375:478:0:1,,Thanhausen Gasthaus,49.0823674,12.1715342,,
de:09375:478:0:2,,Thanhausen Gasthaus,49.0820438,12.1720822,,
de:09375:479:0:1,,Thiergarten,49.0700218,12.2743285,,
de:09375:479:0:2,,Thiergarten,49.0699924,12.2745081,,
de:09375:48:0:1,,Altach,49.0009818,12.3126506,,
de:09375:48:0:2,,Altach,49.0008816,12.3125158,,
de:09375:480:0:1,,Thumhausen Kirche,49.006262,11.9327261,0,de:09375:480_Parent
de:09375:480:0:2,,Thumhausen Kirche,49.0062502,11.9325015,0,de:09375:480_Parent
de:09375:480:0:3,,Thumhausen Kirche,49.0057788,11.9326273,0,de:09375:480_Parent
de:09375:480:0:4,,Thumhausen Kirche,49.005714,11.9325734,0,de:09375:480_Parent
de:09375:480_Parent,,Thumhausen Kirche,49.005985,11.9325554,1,
de:09375:481:0:1,,Tiefbrunn Kirche,48.9326722,12.2587337,,
de:09375:481:0:2,,Tiefbrunn Kirche,48.9328375,12.2584373,,
de:09375:482:0:1,,Traidendorf,49.1709971,11.945024,,
de:09375:482:0:2,,Traidendorf,49.1709384,11.9451588,,
de:09375:483:0:1,,Triftlfing,48.8860527,12.262821,,
de:09375:483:0:2,,Triftlfing,48.8854384,12.2634409,,
de:09375:484:0:1,,Trischlberg,49.1387309,12.0232853,,
de:09375:484:0:2,,Trischlberg,49.1388719,12.0232044,,
de:09375:485:2:1,,Undorf Bahnhof,49.0271238,11.9381519,,
de:09375:485:2:2,,Undorf Bahnhof,49.0267586,11.9392209,,
de:09375:486:0:1,,Undorf Dachgred,49.0263816,11.9472698,,
de:09375:486:0:2,,Undorf Dachgred,49.0262167,11.946659,,
de:09375:487:0:1,,Undorf Tankstelle,49.0275361,11.9326093,,
de:09375:487:0:2,,Undorf Tankstelle,49.0276186,11.9335256,,
de:09375:488:0:1,,Unteralling,48.9865646,11.9991116,,
de:09375:488:0:2,,Unteralling,48.9868593,11.9999381,,
de:09375:489:0:1,,Unterharm,49.1073552,12.2069279,,
de:09375:489:0:2,,Unterharm,49.1072787,12.2070626,,
de:09375:49:0:1,,Alteglofsheim Am Schlosshof,48.920012,12.2050863,,
de:09375:49:0:2,,Alteglofsheim Am Schlosshof,48.9199648,12.2051133,,
de:09375:490:0:1,,Unterheising (B 8),48.9997855,12.2259183,,
de:09375:490:0:2,,Unterheising (B 8),48.9996146,12.2258464,,
de:09375:491:0:1,,Unterheising Industriegebiet,48.9949938,12.2369226,,
de:09375:491:0:2,,Unterheising Industriegebiet,48.9952119,12.2362129,,
